indice,data,horario,POX
"2234","2018-09-13","20:40:00","473"
"2235","2018-09-13","20:40:00","475"
"2236","2018-09-13","20:40:00","476"
"2237","2018-09-13","20:40:00","475"
"2238","2018-09-13","20:40:00","474"
"2239","2018-09-13","20:40:00","474"
"2240","2018-09-13","20:40:00","455"
"2241","2018-09-13","20:40:00","458"
"2242","2018-09-13","20:40:00","461"
"2243","2018-09-13","20:40:00","463"
"2244","2018-09-13","20:40:00","467"
"2245","2018-09-13","20:40:00","482"
"2246","2018-09-13","20:40:00","502"
"2247","2018-09-13","20:40:00","535"
"2248","2018-09-13","20:40:00","578"
"2249","2018-09-13","20:40:00","617"
"2250","2018-09-13","20:40:00","723"
"2251","2018-09-13","20:40:00","755"
"2252","2018-09-13","20:40:00","781"
"2253","2018-09-13","20:40:00","789"
"2254","2018-09-13","20:40:00","787"
"2255","2018-09-13","20:40:00","773"
"2256","2018-09-13","20:40:00","752"
"2257","2018-09-13","20:40:00","717"
"2258","2018-09-13","20:40:00","677"
"2259","2018-09-13","20:40:00","616"
"2260","2018-09-13","20:40:00","539"
"2261","2018-09-13","20:40:00","506"
"2262","2018-09-13","20:40:00","479"
"2263","2018-09-13","20:40:00","460"
"2264","2018-09-13","20:40:00","438"
"2265","2018-09-13","20:40:00","429"
"2266","2018-09-13","20:40:00","419"
"2267","2018-09-13","20:40:00","420"
"2268","2018-09-13","20:40:00","405"
"2269","2018-09-13","20:40:00","420"
"2270","2018-09-13","20:40:00","447"
"2271","2018-09-13","20:40:00","461"
"2272","2018-09-13","20:40:00","478"
"2273","2018-09-13","20:40:00","493"
"2274","2018-09-13","20:40:00","505"
"2275","2018-09-13","20:40:00","516"
"2276","2018-09-13","20:40:00","524"
"2277","2018-09-13","20:40:00","515"
"2278","2018-09-13","20:40:00","511"
"2279","2018-09-13","20:40:00","537"
"2280","2018-09-13","20:40:00","513"
"2281","2018-09-13","20:40:00","510"
"2282","2018-09-13","20:40:00","500"
"2283","2018-09-13","20:40:00","492"
"2284","2018-09-13","20:40:00","485"
"2285","2018-09-13","20:40:00","484"
"2286","2018-09-13","20:40:00","477"
"2287","2018-09-13","20:40:00","464"
"2288","2018-09-13","20:40:00","472"
"2289","2018-09-13","20:40:00","480"
"2290","2018-09-13","20:40:00","487"
"2291","2018-09-13","20:40:00","487"
"2292","2018-09-13","20:40:00","490"
"2293","2018-09-13","20:40:00","488"
"2294","2018-09-13","20:40:00","489"
"2295","2018-09-13","20:40:00","489"
"2296","2018-09-13","20:40:00","478"
"2297","2018-09-13","20:40:00","472"
"2298","2018-09-13","20:40:00","473"
"2299","2018-09-13","20:40:00","477"
"2300","2018-09-13","20:40:00","502"
"2301","2018-09-13","20:40:00","527"
"2302","2018-09-13","20:40:00","561"
"2303","2018-09-13","20:40:00","604"
"2304","2018-09-13","20:40:00","653"
"2305","2018-09-13","20:40:00","700"
"2306","2018-09-13","20:40:00","730"
"2307","2018-09-13","20:40:00","768"
"2308","2018-09-13","20:40:00","817"
"2309","2018-09-13","20:40:00","817"
"2310","2018-09-13","20:40:00","782"
"2311","2018-09-13","20:40:00","754"
"2312","2018-09-13","20:40:00","712"
"2313","2018-09-13","20:40:00","670"
"2314","2018-09-13","20:40:00","628"
"2315","2018-09-13","20:40:00","576"
"2316","2018-09-13","20:40:00","529"
"2317","2018-09-13","20:40:00","491"
"2318","2018-09-13","20:40:00","461"
"2319","2018-09-13","20:40:00","444"
"2320","2018-09-13","20:40:00","413"
"2321","2018-09-13","20:40:00","404"
"2322","2018-09-13","20:40:00","407"
"2323","2018-09-13","20:40:00","408"
"2324","2018-09-13","20:40:00","420"
"2325","2018-09-13","20:40:00","423"
"2326","2018-09-13","20:40:00","441"
"2327","2018-09-13","20:40:00","456"
"2328","2018-09-13","20:40:00","481"
"2329","2018-09-13","20:40:00","496"
"2330","2018-09-13","20:40:00","519"
"2331","2018-09-13","20:40:00","535"
"2332","2018-09-13","20:40:00","542"
"2333","2018-09-13","20:40:00","548"
"2334","2018-09-13","20:40:00","533"
"2335","2018-09-13","20:40:00","526"
"2336","2018-09-13","20:40:00","518"
"2337","2018-09-13","20:40:00","544"
"2338","2018-09-13","20:40:00","526"
"2339","2018-09-13","20:40:00","509"
"2340","2018-09-13","20:40:00","476"
"2341","2018-09-13","20:40:00","458"
"2342","2018-09-13","20:40:00","457"
"2343","2018-09-13","20:40:00","449"
"2344","2018-09-13","20:40:00","436"
"2345","2018-09-13","20:40:00","442"
"2346","2018-09-13","20:40:00","450"
"2347","2018-09-13","20:40:00","449"
"2348","2018-09-13","20:40:00","455"
"2349","2018-09-13","20:40:00","459"
"2350","2018-09-13","20:40:00","471"
"2351","2018-09-13","20:40:00","473"
"2352","2018-09-13","20:40:00","476"
"2353","2018-09-13","20:40:00","474"
"2354","2018-09-13","20:40:00","466"
"2355","2018-09-13","20:40:00","477"
"2356","2018-09-13","20:40:00","487"
"2357","2018-09-13","20:40:00","512"
"2358","2018-09-13","20:40:00","539"
"2359","2018-09-13","20:40:00","583"
"2360","2018-09-13","20:40:00","672"
"2361","2018-09-13","20:40:00","713"
"2362","2018-09-13","20:40:00","749"
"2363","2018-09-13","20:40:00","755"
"2364","2018-09-13","20:40:00","768"
"2365","2018-09-13","20:40:00","771"
"2366","2018-09-13","20:40:00","783"
"2367","2018-09-13","20:40:00","757"
"2368","2018-09-13","20:40:00","728"
"2369","2018-09-13","20:40:00","688"
"2370","2018-09-13","20:40:00","601"
"2371","2018-09-13","20:40:00","562"
"2372","2018-09-13","20:40:00","515"
"2373","2018-09-13","20:40:00","477"
"2374","2018-09-13","20:40:00","457"
"2375","2018-09-13","20:40:00","432"
"2376","2018-09-13","20:40:00","423"
"2377","2018-09-13","20:40:00","413"
"2378","2018-09-13","20:40:00","412"
"2379","2018-09-13","20:40:00","410"
"2380","2018-09-13","20:40:00","422"
"2381","2018-09-13","20:40:00","437"
"2382","2018-09-13","20:40:00","445"
"2383","2018-09-13","20:40:00","461"
"2384","2018-09-13","20:40:00","479"
"2385","2018-09-13","20:40:00","495"
"2386","2018-09-13","20:40:00","507"
"2387","2018-09-13","20:40:00","521"
"2388","2018-09-13","20:40:00","525"
"2389","2018-09-13","20:40:00","531"
"2390","2018-09-13","20:40:00","523"
"2391","2018-09-13","20:40:00","494"
"2392","2018-09-13","20:40:00","493"
"2393","2018-09-13","20:40:00","485"
"2394","2018-09-13","20:40:00","510"
"2395","2018-09-13","20:40:00","497"
"2396","2018-09-13","20:40:00","482"
"2397","2018-09-13","20:40:00","467"
"2398","2018-09-13","20:40:00","456"
"2399","2018-09-13","20:40:00","446"
"2400","2018-09-13","20:40:00","435"
"2401","2018-09-13","20:40:00","435"
"2402","2018-09-13","20:40:00","436"
"2403","2018-09-13","20:40:00","442"
"2404","2018-09-13","20:40:00","445"
"2405","2018-09-13","20:40:00","450"
"2406","2018-09-13","20:40:00","455"
"2407","2018-09-13","20:40:00","461"
"2408","2018-09-13","20:40:00","465"
"2409","2018-09-13","20:40:00","464"
"2410","2018-09-13","20:40:00","443"
"2411","2018-09-13","20:40:00","445"
"2412","2018-09-13","20:40:00","449"
"2413","2018-09-13","20:40:00","458"
"2414","2018-09-13","20:40:00","468"
"2415","2018-09-13","20:40:00","486"
"2416","2018-09-13","20:40:00","514"
"2417","2018-09-13","20:40:00","553"
"2418","2018-09-13","20:40:00","593"
"2419","2018-09-13","20:40:00","643"
"2420","2018-09-13","20:40:00","705"
"2421","2018-09-13","20:40:00","728"
"2422","2018-09-13","20:40:00","738"
"2423","2018-09-13","20:40:00","762"
"2424","2018-09-13","20:40:00","742"
"2425","2018-09-13","20:40:00","717"
"2426","2018-09-13","20:40:00","682"
"2427","2018-09-13","20:40:00","645"
"2428","2018-09-13","20:40:00","603"
"2429","2018-09-13","20:40:00","561"
"2430","2018-09-13","20:40:00","477"
"2431","2018-09-13","20:40:00","452"
"2432","2018-09-13","20:40:00","426"
"2433","2018-09-13","20:40:00","412"
"2434","2018-09-13","20:40:00","399"
"2435","2018-09-13","20:40:00","394"
"2436","2018-09-13","20:40:00","390"
"2437","2018-09-13","20:40:00","392"
"2438","2018-09-13","20:40:00","396"
"2439","2018-09-13","20:40:00","399"
"2440","2018-09-13","20:40:00","437"
"2441","2018-09-13","20:40:00","448"
"2442","2018-09-13","20:40:00","468"
"2443","2018-09-13","20:40:00","477"
"2444","2018-09-13","20:40:00","493"
"2445","2018-09-13","20:40:00","495"
"2446","2018-09-13","20:40:00","501"
"2447","2018-09-13","20:40:00","498"
"2448","2018-09-13","20:40:00","491"
"2449","2018-09-13","20:40:00","475"
"2450","2018-09-13","20:40:00","468"
"2451","2018-09-13","20:40:00","461"
"2452","2018-09-13","20:40:00","453"
"2453","2018-09-13","20:40:00","442"
"2454","2018-09-13","20:40:00","434"
"2455","2018-09-13","20:40:00","420"
"2456","2018-09-13","20:40:00","423"
"2457","2018-09-13","20:40:00","426"
"2458","2018-09-13","20:40:00","430"
"2459","2018-09-13","20:40:00","434"
"2460","2018-09-13","20:40:00","441"
"2461","2018-09-13","20:40:00","439"
"2462","2018-09-13","20:40:00","441"
"2463","2018-09-13","20:40:00","446"
"2464","2018-09-13","20:40:00","448"
"2465","2018-09-13","20:40:00","437"
"2466","2018-09-13","20:40:00","444"
"2467","2018-09-13","20:40:00","447"
"2468","2018-09-13","20:40:00","450"
"2469","2018-09-13","20:40:00","451"
"2470","2018-09-13","20:40:00","456"
"2471","2018-09-13","20:40:00","459"
"2472","2018-09-13","20:40:00","462"
"2473","2018-09-13","20:40:00","474"
"2474","2018-09-13","20:40:00","476"
"2475","2018-09-13","20:40:00","504"
"2476","2018-09-13","20:40:00","536"
"2477","2018-09-13","20:40:00","571"
"2478","2018-09-13","20:40:00","612"
"2479","2018-09-13","20:40:00","676"
"2480","2018-09-13","20:40:00","719"
"2481","2018-09-13","20:40:00","729"
"2482","2018-09-13","20:40:00","727"
"2483","2018-09-13","20:40:00","707"
"2484","2018-09-13","20:40:00","673"
"2485","2018-09-13","20:40:00","644"
"2486","2018-09-13","20:40:00","613"
"2487","2018-09-13","20:40:00","578"
"2488","2018-09-13","20:40:00","539"
"2489","2018-09-13","20:40:00","505"
"2490","2018-09-13","20:40:00","449"
"2491","2018-09-13","20:40:00","424"
"2492","2018-09-13","20:40:00","406"
"2493","2018-09-13","20:40:00","394"
"2494","2018-09-13","20:40:00","395"
"2495","2018-09-13","20:40:00","404"
"2496","2018-09-13","20:40:00","407"
"2497","2018-09-13","20:40:00","425"
"2498","2018-09-13","20:40:00","434"
"2499","2018-09-13","20:40:00","453"
"2500","2018-09-13","20:40:00","478"
"2501","2018-09-13","20:40:00","487"
"2502","2018-09-13","20:40:00","480"
"2503","2018-09-13","20:40:00","485"
"2504","2018-09-13","20:40:00","494"
"2505","2018-09-13","20:40:00","496"
"2506","2018-09-13","20:40:00","501"
"2507","2018-09-13","20:40:00","513"
"2508","2018-09-13","20:40:00","521"
"2509","2018-09-13","20:40:00","509"
"2510","2018-09-13","20:40:00","492"
"2511","2018-09-13","20:40:00","485"
"2512","2018-09-13","20:40:00","473"
"2513","2018-09-13","20:40:00","478"
"2514","2018-09-13","20:40:00","481"
"2515","2018-09-13","20:40:00","487"
"2516","2018-09-13","20:40:00","493"
"2517","2018-09-13","20:40:00","499"
"2518","2018-09-13","20:40:00","502"
"2519","2018-09-13","20:40:00","503"
"2520","2018-09-13","20:40:00","493"
"2521","2018-09-13","20:40:00","470"
"2522","2018-09-13","20:40:00","470"
"2523","2018-09-13","20:40:00","468"
"2524","2018-09-13","20:40:00","463"
"2525","2018-09-13","20:40:00","461"
"2526","2018-09-13","20:40:00","455"
"2527","2018-09-13","20:40:00","454"
"2528","2018-09-13","20:40:00","452"
"2529","2018-09-13","20:40:00","453"
"2530","2018-09-13","20:40:00","454"
"2531","2018-09-13","20:40:00","447"
"2532","2018-09-13","20:40:00","459"
"2533","2018-09-13","20:40:00","464"
"2534","2018-09-13","20:40:00","474"
"2535","2018-09-13","20:40:00","482"
"2536","2018-09-13","20:40:00","530"
"2537","2018-09-13","20:40:00","545"
"2538","2018-09-13","20:40:00","580"
"2539","2018-09-13","20:40:00","612"
"2540","2018-09-13","20:40:00","682"
"2541","2018-09-13","20:40:00","731"
"2542","2018-09-13","20:40:00","754"
"2543","2018-09-13","20:40:00","770"
"2544","2018-09-13","20:40:00","767"
"2545","2018-09-13","20:40:00","756"
"2546","2018-09-13","20:40:00","729"
"2547","2018-09-13","20:40:00","698"
"2548","2018-09-13","20:40:00","656"
"2549","2018-09-13","20:40:00","616"
"2550","2018-09-13","20:40:00","533"
"2551","2018-09-13","20:40:00","493"
"2552","2018-09-13","20:40:00","464"
"2553","2018-09-13","20:40:00","437"
"2554","2018-09-13","20:40:00","416"
"2555","2018-09-13","20:40:00","397"
"2556","2018-09-13","20:40:00","391"
"2557","2018-09-13","20:40:00","384"
"2558","2018-09-13","20:40:00","391"
"2559","2018-09-13","20:40:00","385"
"2560","2018-09-13","20:40:00","409"
"2561","2018-09-13","20:40:00","425"
"2562","2018-09-13","20:40:00","441"
"2563","2018-09-13","20:40:00","460"
"2564","2018-09-13","20:40:00","476"
"2565","2018-09-13","20:40:00","522"
"2566","2018-09-13","20:40:00","522"
"2567","2018-09-13","20:40:00","525"
"2568","2018-09-13","20:40:00","519"
"2569","2018-09-13","20:40:00","504"
"2570","2018-09-13","20:40:00","492"
"2571","2018-09-13","20:40:00","483"
"2572","2018-09-13","20:40:00","474"
"2573","2018-09-13","20:40:00","465"
"2574","2018-09-13","20:40:00","458"
"2575","2018-09-13","20:40:00","453"
"2576","2018-09-13","20:40:00","449"
"2577","2018-09-13","20:40:00","451"
"2578","2018-09-13","20:40:00","436"
"2579","2018-09-13","20:40:00","432"
"2580","2018-09-13","20:40:00","431"
"2581","2018-09-13","20:40:00","434"
"2582","2018-09-13","20:40:00","439"
"2583","2018-09-13","20:40:00","443"
"2584","2018-09-13","20:40:00","448"
"2585","2018-09-13","20:40:00","450"
"2586","2018-09-13","20:40:00","454"
"2587","2018-09-13","20:40:00","455"
"2588","2018-09-13","20:40:00","451"
"2589","2018-09-13","20:40:00","456"
"2590","2018-09-13","20:40:00","467"
"2591","2018-09-13","20:40:00","477"
"2592","2018-09-13","20:40:00","475"
"2593","2018-09-13","20:40:00","479"
"2594","2018-09-13","20:40:00","498"
"2595","2018-09-13","20:40:00","491"
"2596","2018-09-13","20:40:00","478"
"2597","2018-09-13","20:40:00","464"
"2598","2018-09-13","20:40:00","453"
"2599","2018-09-13","20:40:00","460"
"2600","2018-09-13","20:40:00","495"
"2601","2018-09-13","20:40:00","530"
"2602","2018-09-13","20:40:00","582"
"2603","2018-09-13","20:40:00","639"
"2604","2018-09-13","20:40:00","689"
"2605","2018-09-13","20:40:00","732"
"2606","2018-09-13","20:40:00","759"
"2607","2018-09-13","20:40:00","769"
"2608","2018-09-13","20:40:00","777"
"2609","2018-09-13","20:40:00","766"
"2610","2018-09-13","20:40:00","709"
"2611","2018-09-13","20:40:00","675"
"2612","2018-09-13","20:40:00","624"
"2613","2018-09-13","20:40:00","576"
"2614","2018-09-13","20:40:00","529"
"2615","2018-09-13","20:40:00","489"
"2616","2018-09-13","20:40:00","427"
"2617","2018-09-13","20:40:00","395"
"2618","2018-09-13","20:40:00","373"
"2619","2018-09-13","20:40:00","361"
"2620","2018-09-13","20:40:00","357"
"2621","2018-09-13","20:40:00","365"
"2622","2018-09-13","20:40:00","391"
"2623","2018-09-13","20:40:00","401"
"2624","2018-09-13","20:40:00","416"
"2625","2018-09-13","20:40:00","427"
"2626","2018-09-13","20:40:00","438"
"2627","2018-09-13","20:40:00","451"
"2628","2018-09-13","20:40:00","467"
"2629","2018-09-13","20:40:00","481"
"2630","2018-09-13","20:40:00","497"
"2631","2018-09-13","20:40:00","506"
"2632","2018-09-13","20:40:00","509"
"2633","2018-09-13","20:40:00","511"
"2634","2018-09-13","20:40:00","509"
"2635","2018-09-13","20:40:00","480"
"2636","2018-09-13","20:40:00","479"
"2637","2018-09-13","20:40:00","470"
"2638","2018-09-13","20:40:00","463"
"2639","2018-09-13","20:40:00","457"
"2640","2018-09-13","20:40:00","449"
"2641","2018-09-13","20:40:00","447"
"2642","2018-09-13","20:40:00","438"
"2643","2018-09-13","20:40:00","439"
"2644","2018-09-13","20:40:00","433"
"2645","2018-09-13","20:40:00","432"
"2646","2018-09-13","20:40:00","433"
"2647","2018-09-13","20:40:00","434"
"2648","2018-09-13","20:40:00","434"
"2649","2018-09-13","20:40:00","439"
"2650","2018-09-13","20:40:00","440"
"2651","2018-09-13","20:40:00","465"
"2652","2018-09-13","20:40:00","462"
"2653","2018-09-13","20:40:00","453"
"2654","2018-09-13","20:40:00","437"
"2655","2018-09-13","20:40:00","430"
"2656","2018-09-13","20:40:00","434"
"2657","2018-09-13","20:40:00","433"
"2658","2018-09-13","20:40:00","440"
"2659","2018-09-13","20:40:00","439"
"2660","2018-09-13","20:40:00","441"
"2661","2018-09-13","20:40:00","443"
"2662","2018-09-13","20:40:00","445"
"2663","2018-09-13","20:40:00","440"
"2664","2018-09-13","20:40:00","452"
"2665","2018-09-13","20:40:00","467"
"2666","2018-09-13","20:40:00","484"
"2667","2018-09-13","20:40:00","516"
"2668","2018-09-13","20:40:00","549"
"2669","2018-09-13","20:40:00","598"
"2670","2018-09-13","20:40:00","690"
"2671","2018-09-13","20:40:00","733"
"2672","2018-09-13","20:40:00","752"
"2673","2018-09-13","20:40:00","760"
"2674","2018-09-13","20:40:00","764"
"2675","2018-09-13","20:40:00","756"
"2676","2018-09-13","20:40:00","731"
"2677","2018-09-13","20:40:00","700"
"2678","2018-09-13","20:40:00","662"
"2679","2018-09-13","20:40:00","615"
"2680","2018-09-13","20:40:00","562"
"2681","2018-09-13","20:40:00","507"
"2682","2018-09-13","20:40:00","451"
"2683","2018-09-13","20:40:00","424"
"2684","2018-09-13","20:40:00","398"
"2685","2018-09-13","20:40:00","382"
"2686","2018-09-13","20:40:00","372"
"2687","2018-09-13","20:40:00","366"
"2688","2018-09-13","20:40:00","371"
"2689","2018-09-13","20:40:00","379"
"2690","2018-09-13","20:40:00","408"
"2691","2018-09-13","20:40:00","414"
"2692","2018-09-13","20:40:00","427"
"2693","2018-09-13","20:40:00","452"
"2694","2018-09-13","20:40:00","468"
"2695","2018-09-13","20:40:00","486"
"2696","2018-09-13","20:40:00","494"
"2697","2018-09-13","20:40:00","505"
"2698","2018-09-13","20:40:00","514"
"2699","2018-09-13","20:40:00","518"
"2700","2018-09-13","20:40:00","517"
"2701","2018-09-13","20:40:00","502"
"2702","2018-09-13","20:40:00","506"
"2703","2018-09-13","20:40:00","501"
"2704","2018-09-13","20:40:00","497"
"2705","2018-09-13","20:40:00","489"
"2706","2018-09-13","20:40:00","483"
"2707","2018-09-13","20:40:00","470"
"2708","2018-09-13","20:40:00","466"
"2709","2018-09-13","20:40:00","454"
"2710","2018-09-13","20:40:00","445"
"2711","2018-09-13","20:40:00","445"
"2712","2018-09-13","20:40:00","439"
"2713","2018-09-13","20:40:00","436"
"2714","2018-09-13","20:40:00","430"
"2715","2018-09-13","20:40:00","437"
"2716","2018-09-13","20:40:00","436"
"2717","2018-09-13","20:40:00","443"
"2718","2018-09-13","20:40:00","445"
"2719","2018-09-13","20:40:00","446"
"2720","2018-09-13","20:40:00","448"
"2721","2018-09-13","20:40:00","452"
"2722","2018-09-13","20:40:00","460"
"2723","2018-09-13","20:40:00","462"
"2724","2018-09-13","20:40:00","466"
"2725","2018-09-13","20:40:00","463"
"2726","2018-09-13","20:40:00","466"
"2727","2018-09-13","20:40:00","465"
"2728","2018-09-13","20:40:00","466"
"2729","2018-09-13","20:40:00","472"
"2730","2018-09-13","20:40:00","471"
"2731","2018-09-13","20:40:00","490"
"2732","2018-09-13","20:40:00","515"
"2733","2018-09-13","20:40:00","552"
"2734","2018-09-13","20:40:00","591"
"2735","2018-09-13","20:40:00","631"
"2736","2018-09-13","20:40:00","670"
"2737","2018-09-13","20:40:00","708"
"2738","2018-09-13","20:40:00","727"
"2739","2018-09-13","20:40:00","755"
"2740","2018-09-13","20:40:00","721"
"2741","2018-09-13","20:40:00","696"
"2742","2018-09-13","20:40:00","660"
"2743","2018-09-13","20:40:00","620"
"2744","2018-09-13","20:40:00","581"
"2745","2018-09-13","20:40:00","538"
"2746","2018-09-13","20:40:00","505"
"2747","2018-09-13","20:40:00","469"
"2748","2018-09-13","20:40:00","437"
"2749","2018-09-13","20:40:00","400"
"2750","2018-09-13","20:40:00","370"
"2751","2018-09-13","20:40:00","363"
