indice, data, horario, GSR
"737","2018-09-13","20:39:00","344"
"738","2018-09-13","20:39:00","344"
"739","2018-09-13","20:39:00","345"
"740","2018-09-13","20:39:00","343"
"741","2018-09-13","20:39:00","345"
"742","2018-09-13","20:39:00","343"
"743","2018-09-13","20:39:00","343"
"744","2018-09-13","20:39:00","344"
"745","2018-09-13","20:39:00","344"
"746","2018-09-13","20:39:00","344"
"747","2018-09-13","20:39:00","343"
"748","2018-09-13","20:39:00","343"
"749","2018-09-13","20:39:00","343"
"750","2018-09-13","20:39:00","344"
"751","2018-09-13","20:39:00","342"
"752","2018-09-13","20:39:00","343"
"753","2018-09-13","20:39:00","342"
"754","2018-09-13","20:39:00","343"
"755","2018-09-13","20:39:00","343"
"756","2018-09-13","20:39:00","343"
"757","2018-09-13","20:39:00","343"
"758","2018-09-13","20:39:00","343"
"759","2018-09-13","20:39:00","342"
"760","2018-09-13","20:39:00","343"
"761","2018-09-13","20:39:00","343"
"762","2018-09-13","20:39:00","342"
"763","2018-09-13","20:39:00","342"
"764","2018-09-13","20:39:00","343"
"765","2018-09-13","20:39:00","343"
"766","2018-09-13","20:39:00","342"
"767","2018-09-13","20:39:00","343"
"768","2018-09-13","20:39:00","342"
"769","2018-09-13","20:39:00","343"
"770","2018-09-13","20:39:00","342"
"771","2018-09-13","20:39:00","343"
"772","2018-09-13","20:39:00","342"
"773","2018-09-13","20:39:00","342"
"774","2018-09-13","20:39:00","343"
"775","2018-09-13","20:39:00","342"
"776","2018-09-13","20:39:00","343"
"777","2018-09-13","20:39:00","343"
"778","2018-09-13","20:39:00","343"
"779","2018-09-13","20:39:00","343"
"780","2018-09-13","20:39:00","343"
"781","2018-09-13","20:39:00","344"
"782","2018-09-13","20:39:00","343"
"783","2018-09-13","20:39:00","344"
"784","2018-09-13","20:39:00","342"
"785","2018-09-13","20:39:00","344"
"786","2018-09-13","20:39:00","343"
"787","2018-09-13","20:39:00","343"
"788","2018-09-13","20:39:00","343"
"789","2018-09-13","20:39:00","344"
"790","2018-09-13","20:39:00","343"
"791","2018-09-13","20:39:00","344"
"792","2018-09-13","20:39:00","343"
"793","2018-09-13","20:39:00","343"
"794","2018-09-13","20:39:00","343"
"795","2018-09-13","20:39:00","343"
"796","2018-09-13","20:39:00","345"
"797","2018-09-13","20:39:00","344"
"798","2018-09-13","20:39:00","344"
"799","2018-09-13","20:39:00","345"
"800","2018-09-13","20:39:00","343"
"801","2018-09-13","20:39:00","343"
"802","2018-09-13","20:39:00","344"
"803","2018-09-13","20:39:00","343"
"804","2018-09-13","20:39:00","344"
"805","2018-09-13","20:39:00","343"
"806","2018-09-13","20:39:00","343"
"807","2018-09-13","20:39:00","343"
"808","2018-09-13","20:39:00","344"
"809","2018-09-13","20:39:00","344"
"810","2018-09-13","20:39:00","342"
"811","2018-09-13","20:39:00","343"
"812","2018-09-13","20:39:00","342"
"813","2018-09-13","20:39:00","342"
"814","2018-09-13","20:39:00","342"
"815","2018-09-13","20:39:00","342"
"816","2018-09-13","20:39:00","343"
"817","2018-09-13","20:39:00","342"
"818","2018-09-13","20:39:00","342"
"819","2018-09-13","20:39:00","343"
"820","2018-09-13","20:39:00","343"
"821","2018-09-13","20:39:00","342"
"822","2018-09-13","20:39:00","342"
"823","2018-09-13","20:39:00","343"
"824","2018-09-13","20:39:00","343"
"825","2018-09-13","20:39:00","342"
"826","2018-09-13","20:39:00","343"
"827","2018-09-13","20:39:00","343"
"828","2018-09-13","20:39:00","343"
"829","2018-09-13","20:39:00","343"
"830","2018-09-13","20:39:00","343"
"831","2018-09-13","20:39:00","343"
"832","2018-09-13","20:39:00","343"
"833","2018-09-13","20:39:00","344"
"834","2018-09-13","20:39:00","341"
"835","2018-09-13","20:39:00","343"
"836","2018-09-13","20:39:00","344"
"837","2018-09-13","20:39:00","344"
"838","2018-09-13","20:39:00","344"
"839","2018-09-13","20:39:00","344"
"840","2018-09-13","20:39:00","344"
"841","2018-09-13","20:39:00","344"
"842","2018-09-13","20:39:00","344"
"843","2018-09-13","20:39:00","344"
"844","2018-09-13","20:39:00","345"
"845","2018-09-13","20:39:00","345"
"846","2018-09-13","20:39:00","347"
"847","2018-09-13","20:39:00","347"
"848","2018-09-13","20:39:00","346"
"849","2018-09-13","20:39:00","347"
"850","2018-09-13","20:39:00","347"
"851","2018-09-13","20:39:00","347"
"852","2018-09-13","20:39:00","346"
"853","2018-09-13","20:39:00","347"
"854","2018-09-13","20:39:00","347"
"855","2018-09-13","20:39:00","347"
"856","2018-09-13","20:39:00","346"
"857","2018-09-13","20:39:00","348"
"858","2018-09-13","20:39:00","347"
"859","2018-09-13","20:39:00","347"
"860","2018-09-13","20:39:00","347"
"861","2018-09-13","20:39:00","348"
"862","2018-09-13","20:39:00","347"
"863","2018-09-13","20:39:00","348"
"864","2018-09-13","20:39:00","348"
"865","2018-09-13","20:39:00","348"
"866","2018-09-13","20:39:00","347"
"867","2018-09-13","20:39:00","347"
"868","2018-09-13","20:39:00","348"
"869","2018-09-13","20:39:00","347"
"870","2018-09-13","20:39:00","348"
"871","2018-09-13","20:39:00","348"
"872","2018-09-13","20:39:00","348"
"873","2018-09-13","20:39:00","347"
"874","2018-09-13","20:39:00","348"
"875","2018-09-13","20:39:00","348"
"876","2018-09-13","20:39:00","347"
"877","2018-09-13","20:39:00","347"
"878","2018-09-13","20:39:00","348"
"879","2018-09-13","20:39:00","348"
"880","2018-09-13","20:39:00","349"
"881","2018-09-13","20:39:00","348"
"882","2018-09-13","20:39:00","348"
"883","2018-09-13","20:39:00","349"
"884","2018-09-13","20:39:00","348"
"885","2018-09-13","20:39:00","349"
"886","2018-09-13","20:39:00","348"
"887","2018-09-13","20:39:00","349"
"888","2018-09-13","20:39:00","349"
"889","2018-09-13","20:39:00","348"
"890","2018-09-13","20:39:00","349"
"891","2018-09-13","20:39:00","348"
"892","2018-09-13","20:39:00","349"
"893","2018-09-13","20:39:00","349"
"894","2018-09-13","20:39:00","348"
"895","2018-09-13","20:39:00","349"
"896","2018-09-13","20:39:00","348"
"897","2018-09-13","20:39:00","349"
"898","2018-09-13","20:39:00","348"
"899","2018-09-13","20:39:00","348"
"900","2018-09-13","20:39:00","348"
"901","2018-09-13","20:39:00","349"
"902","2018-09-13","20:39:00","350"
"903","2018-09-13","20:39:00","349"
"904","2018-09-13","20:39:00","349"
"905","2018-09-13","20:39:00","349"
"906","2018-09-13","20:39:00","349"
"907","2018-09-13","20:39:00","349"
"908","2018-09-13","20:39:00","349"
"909","2018-09-13","20:39:00","349"
"910","2018-09-13","20:39:00","349"
"911","2018-09-13","20:39:00","349"
"912","2018-09-13","20:39:00","349"
"913","2018-09-13","20:39:00","348"
"914","2018-09-13","20:39:00","349"
"915","2018-09-13","20:39:00","348"
"916","2018-09-13","20:39:00","348"
"917","2018-09-13","20:39:00","348"
"918","2018-09-13","20:39:00","349"
"919","2018-09-13","20:39:00","349"
"920","2018-09-13","20:39:00","348"
"921","2018-09-13","20:39:00","348"
"922","2018-09-13","20:39:00","347"
"923","2018-09-13","20:39:00","348"
"924","2018-09-13","20:39:00","347"
"925","2018-09-13","20:39:00","347"
"926","2018-09-13","20:39:00","346"
"927","2018-09-13","20:39:00","345"
"928","2018-09-13","20:39:00","343"
"929","2018-09-13","20:39:00","338"
"930","2018-09-13","20:39:00","329"
"931","2018-09-13","20:39:00","322"
"932","2018-09-13","20:39:00","317"
"933","2018-09-13","20:39:00","312"
"934","2018-09-13","20:39:00","307"
"935","2018-09-13","20:39:00","303"
"936","2018-09-13","20:39:00","299"
"937","2018-09-13","20:39:00","297"
"938","2018-09-13","20:39:00","293"
"939","2018-09-13","20:39:00","290"
"940","2018-09-13","20:39:00","286"
"941","2018-09-13","20:39:00","284"
"942","2018-09-13","20:39:00","282"
"943","2018-09-13","20:39:00","278"
"944","2018-09-13","20:39:00","279"
"945","2018-09-13","20:39:00","277"
"946","2018-09-13","20:39:00","275"
"947","2018-09-13","20:39:00","276"
"948","2018-09-13","20:39:00","274"
"949","2018-09-13","20:39:00","273"
"950","2018-09-13","20:39:00","272"
"951","2018-09-13","20:39:00","271"
"952","2018-09-13","20:39:00","271"
"953","2018-09-13","20:39:00","270"
"954","2018-09-13","20:39:00","270"
"955","2018-09-13","20:39:00","270"
"956","2018-09-13","20:39:00","272"
"957","2018-09-13","20:39:00","275"
"958","2018-09-13","20:39:00","277"
"959","2018-09-13","20:39:00","280"
"960","2018-09-13","20:39:00","292"
"961","2018-09-13","20:39:00","298"
"962","2018-09-13","20:39:00","302"
"963","2018-09-13","20:39:00","307"
"964","2018-09-13","20:39:00","311"
"965","2018-09-13","20:39:00","315"
"966","2018-09-13","20:39:00","318"
"967","2018-09-13","20:39:00","322"
"968","2018-09-13","20:39:00","324"
"969","2018-09-13","20:39:00","327"
"970","2018-09-13","20:39:00","331"
"971","2018-09-13","20:39:00","335"
"972","2018-09-13","20:39:00","335"
"973","2018-09-13","20:39:00","338"
"974","2018-09-13","20:39:00","338"
"975","2018-09-13","20:39:00","339"
"976","2018-09-13","20:39:00","340"
"977","2018-09-13","20:39:00","341"
"978","2018-09-13","20:39:00","340"
"979","2018-09-13","20:39:00","343"
"980","2018-09-13","20:39:00","344"
"981","2018-09-13","20:39:00","344"
"982","2018-09-13","20:39:00","344"
"983","2018-09-13","20:39:00","346"
"984","2018-09-13","20:39:00","346"
"985","2018-09-13","20:39:00","346"
"986","2018-09-13","20:39:00","347"
"987","2018-09-13","20:39:00","346"
"988","2018-09-13","20:39:00","347"
"989","2018-09-13","20:39:00","346"
"990","2018-09-13","20:39:00","348"
"991","2018-09-13","20:39:00","348"
"992","2018-09-13","20:39:00","349"
"993","2018-09-13","20:39:00","350"
"994","2018-09-13","20:39:00","348"
"995","2018-09-13","20:39:00","349"
"996","2018-09-13","20:39:00","349"
"997","2018-09-13","20:39:00","350"
"998","2018-09-13","20:39:00","350"
"999","2018-09-13","20:39:00","349"
"1000","2018-09-13","20:39:00","350"
"1001","2018-09-13","20:39:00","350"
"1002","2018-09-13","20:39:00","350"
"1003","2018-09-13","20:39:00","349"
"1004","2018-09-13","20:39:00","350"
"1005","2018-09-13","20:39:00","351"
"1006","2018-09-13","20:39:00","350"
"1007","2018-09-13","20:39:00","350"
"1008","2018-09-13","20:39:00","350"
"1009","2018-09-13","20:39:00","350"
"1010","2018-09-13","20:39:00","350"
"1011","2018-09-13","20:39:00","350"
"1012","2018-09-13","20:39:00","350"
"1013","2018-09-13","20:39:00","350"
"1014","2018-09-13","20:39:00","350"
"1015","2018-09-13","20:39:00","350"
"1016","2018-09-13","20:39:00","351"
"1017","2018-09-13","20:39:00","350"
"1018","2018-09-13","20:39:00","350"
"1019","2018-09-13","20:39:00","350"
"1020","2018-09-13","20:39:00","351"
"1021","2018-09-13","20:39:00","351"
"1022","2018-09-13","20:39:00","349"
"1023","2018-09-13","20:39:00","351"
"1024","2018-09-13","20:39:00","351"
"1025","2018-09-13","20:39:00","352"
"1026","2018-09-13","20:39:00","351"
"1027","2018-09-13","20:39:00","352"
"1028","2018-09-13","20:39:00","351"
"1029","2018-09-13","20:39:00","351"
"1030","2018-09-13","20:39:00","352"
"1031","2018-09-13","20:39:00","350"
"1032","2018-09-13","20:39:00","350"
"1033","2018-09-13","20:39:00","352"
"1034","2018-09-13","20:39:00","351"
"1035","2018-09-13","20:39:00","351"
"1036","2018-09-13","20:39:00","351"
"1037","2018-09-13","20:39:00","351"
"1038","2018-09-13","20:39:00","351"
"1039","2018-09-13","20:39:00","351"
"1040","2018-09-13","20:39:00","350"
"1041","2018-09-13","20:39:00","351"
"1042","2018-09-13","20:39:00","350"
"1043","2018-09-13","20:39:00","350"
"1044","2018-09-13","20:39:00","351"
"1045","2018-09-13","20:39:00","350"
"1046","2018-09-13","20:39:00","350"
"1047","2018-09-13","20:39:00","350"
"1048","2018-09-13","20:39:00","350"
"1049","2018-09-13","20:39:00","351"
"1050","2018-09-13","20:39:00","350"
"1051","2018-09-13","20:39:00","350"
"1052","2018-09-13","20:39:00","350"
"1053","2018-09-13","20:39:00","351"
"1054","2018-09-13","20:39:00","351"
"1055","2018-09-13","20:39:00","349"
"1056","2018-09-13","20:39:00","351"
"1057","2018-09-13","20:39:00","349"
"1058","2018-09-13","20:39:00","350"
"1059","2018-09-13","20:39:00","351"
"1060","2018-09-13","20:39:00","350"
"1061","2018-09-13","20:39:00","351"
"1062","2018-09-13","20:39:00","350"
"1063","2018-09-13","20:39:00","352"
"1064","2018-09-13","20:39:00","351"
"1065","2018-09-13","20:39:00","351"
"1066","2018-09-13","20:39:00","350"
"1067","2018-09-13","20:39:00","351"
"1068","2018-09-13","20:39:00","351"
"1069","2018-09-13","20:39:00","351"
"1070","2018-09-13","20:39:00","350"
"1071","2018-09-13","20:39:00","350"
"1072","2018-09-13","20:39:00","350"
"1073","2018-09-13","20:39:00","350"
"1074","2018-09-13","20:39:00","351"
"1075","2018-09-13","20:39:00","351"
"1076","2018-09-13","20:39:00","349"
"1077","2018-09-13","20:39:00","348"
"1078","2018-09-13","20:39:00","350"
"1079","2018-09-13","20:39:00","350"
"1080","2018-09-13","20:39:00","349"
"1081","2018-09-13","20:39:00","350"
"1082","2018-09-13","20:39:00","350"
"1083","2018-09-13","20:39:00","349"
"1084","2018-09-13","20:39:00","350"
"1085","2018-09-13","20:39:00","350"
"1086","2018-09-13","20:39:00","350"
"1087","2018-09-13","20:39:00","349"
"1088","2018-09-13","20:39:00","349"
"1089","2018-09-13","20:39:00","350"
"1090","2018-09-13","20:39:00","349"
"1091","2018-09-13","20:39:00","350"
"1092","2018-09-13","20:39:00","349"
"1093","2018-09-13","20:39:00","349"
"1094","2018-09-13","20:39:00","349"
"1095","2018-09-13","20:39:00","348"
"1096","2018-09-13","20:39:00","349"
"1097","2018-09-13","20:39:00","349"
"1098","2018-09-13","20:39:00","349"
"1099","2018-09-13","20:39:00","349"
"1100","2018-09-13","20:39:00","349"
"1101","2018-09-13","20:39:00","347"
"1102","2018-09-13","20:39:00","347"
"1103","2018-09-13","20:39:00","348"
"1104","2018-09-13","20:39:00","348"
"1105","2018-09-13","20:39:00","347"
"1106","2018-09-13","20:39:00","347"
"1107","2018-09-13","20:39:00","348"
"1108","2018-09-13","20:39:00","347"
"1109","2018-09-13","20:39:00","347"
"1110","2018-09-13","20:39:00","347"
"1111","2018-09-13","20:39:00","347"
"1112","2018-09-13","20:39:00","348"
"1113","2018-09-13","20:39:00","349"
"1114","2018-09-13","20:39:00","348"
"1115","2018-09-13","20:39:00","348"
"1116","2018-09-13","20:39:00","349"
"1117","2018-09-13","20:39:00","349"
"1118","2018-09-13","20:39:00","349"
"1119","2018-09-13","20:39:00","348"
"1120","2018-09-13","20:39:00","348"
"1121","2018-09-13","20:39:00","349"
"1122","2018-09-13","20:39:00","348"
"1123","2018-09-13","20:39:00","348"
"1124","2018-09-13","20:39:00","348"
"1125","2018-09-13","20:39:00","348"
"1126","2018-09-13","20:39:00","347"
"1127","2018-09-13","20:39:00","347"
"1128","2018-09-13","20:39:00","347"
"1129","2018-09-13","20:39:00","346"
"1130","2018-09-13","20:39:00","346"
"1131","2018-09-13","20:39:00","346"
"1132","2018-09-13","20:39:00","347"
"1133","2018-09-13","20:39:00","346"
"1134","2018-09-13","20:39:00","346"
"1135","2018-09-13","20:39:00","346"
"1136","2018-09-13","20:39:00","347"
"1137","2018-09-13","20:39:00","346"
"1138","2018-09-13","20:39:00","347"
"1139","2018-09-13","20:39:00","347"
"1140","2018-09-13","20:39:00","347"
"1141","2018-09-13","20:39:00","347"
"1142","2018-09-13","20:39:00","346"
"1143","2018-09-13","20:39:00","347"
"1144","2018-09-13","20:39:00","346"
"1145","2018-09-13","20:39:00","346"
"1146","2018-09-13","20:39:00","347"
"1147","2018-09-13","20:39:00","346"
"1148","2018-09-13","20:39:00","347"
"1149","2018-09-13","20:39:00","347"
"1150","2018-09-13","20:39:00","347"
"1151","2018-09-13","20:39:00","347"
"1152","2018-09-13","20:39:00","347"
"1153","2018-09-13","20:39:00","347"
"1154","2018-09-13","20:39:00","346"
"1155","2018-09-13","20:39:00","346"
"1156","2018-09-13","20:39:00","346"
"1157","2018-09-13","20:39:00","345"
"1158","2018-09-13","20:39:00","346"
"1159","2018-09-13","20:39:00","346"
"1160","2018-09-13","20:39:00","346"
"1161","2018-09-13","20:39:00","346"
"1162","2018-09-13","20:39:00","346"
"1163","2018-09-13","20:39:00","345"
"1164","2018-09-13","20:39:00","345"
"1165","2018-09-13","20:39:00","346"
"1166","2018-09-13","20:39:00","346"
"1167","2018-09-13","20:39:00","346"
"1168","2018-09-13","20:39:00","346"
"1169","2018-09-13","20:39:00","345"
"1170","2018-09-13","20:39:00","347"
"1171","2018-09-13","20:39:00","346"
"1172","2018-09-13","20:39:00","347"
"1173","2018-09-13","20:39:00","347"
"1174","2018-09-13","20:39:00","346"
"1175","2018-09-13","20:39:00","347"
"1176","2018-09-13","20:39:00","346"
"1177","2018-09-13","20:39:00","346"
"1178","2018-09-13","20:39:00","345"
"1179","2018-09-13","20:39:00","345"
"1180","2018-09-13","20:39:00","346"
"1181","2018-09-13","20:39:00","346"
"1182","2018-09-13","20:39:00","346"
"1183","2018-09-13","20:39:00","346"
"1184","2018-09-13","20:39:00","345"
"1185","2018-09-13","20:39:00","346"
"1186","2018-09-13","20:39:00","345"
"1187","2018-09-13","20:39:00","346"
"1188","2018-09-13","20:39:00","345"
"1189","2018-09-13","20:39:00","346"
"1190","2018-09-13","20:39:00","345"
"1191","2018-09-13","20:39:00","346"
"1192","2018-09-13","20:39:00","346"
"1193","2018-09-13","20:39:00","347"
"1194","2018-09-13","20:39:00","345"
"1195","2018-09-13","20:39:00","346"
"1196","2018-09-13","20:39:00","345"
"1197","2018-09-13","20:39:00","345"
"1198","2018-09-13","20:39:00","346"
"1199","2018-09-13","20:39:00","346"
"1200","2018-09-13","20:39:00","346"
"1201","2018-09-13","20:39:00","344"
"1202","2018-09-13","20:39:00","345"
"1203","2018-09-13","20:39:00","345"
"1204","2018-09-13","20:39:00","345"
"1205","2018-09-13","20:39:00","345"
"1206","2018-09-13","20:39:00","345"
"1207","2018-09-13","20:39:00","345"
"1208","2018-09-13","20:39:00","346"
"1209","2018-09-13","20:39:00","345"
"1210","2018-09-13","20:39:00","345"
"1211","2018-09-13","20:39:00","345"
"1212","2018-09-13","20:39:00","345"
"1213","2018-09-13","20:39:00","345"
"1214","2018-09-13","20:39:00","345"
"1215","2018-09-13","20:39:00","346"
"1216","2018-09-13","20:39:00","344"
"1217","2018-09-13","20:39:00","345"
"1218","2018-09-13","20:39:00","345"
"1219","2018-09-13","20:39:00","344"
"1220","2018-09-13","20:39:00","345"
"1221","2018-09-13","20:39:00","345"
"1222","2018-09-13","20:39:00","345"
"1223","2018-09-13","20:39:00","346"
"1224","2018-09-13","20:39:00","345"
"1225","2018-09-13","20:39:00","346"
"1226","2018-09-13","20:39:00","345"
"1227","2018-09-13","20:39:00","346"
"1228","2018-09-13","20:39:00","345"
"1229","2018-09-13","20:39:00","345"
"1230","2018-09-13","20:39:00","345"
"1231","2018-09-13","20:39:00","345"
"1232","2018-09-13","20:39:00","345"
"1233","2018-09-13","20:39:00","344"
"1234","2018-09-13","20:39:00","344"
"1235","2018-09-13","20:39:00","344"
"1236","2018-09-13","20:39:00","345"
"1237","2018-09-13","20:39:00","344"
"1238","2018-09-13","20:39:00","344"
"1239","2018-09-13","20:39:00","343"
"1240","2018-09-13","20:39:00","343"
"1241","2018-09-13","20:39:00","343"
"1242","2018-09-13","20:39:00","343"
"1243","2018-09-13","20:39:00","343"
"1244","2018-09-13","20:39:00","343"
"1245","2018-09-13","20:39:00","343"
"1246","2018-09-13","20:39:00","344"
